Qseqid	Sseqid	Pident	Length	Mismatch	Gapopen	Qstart	Qend	Sstart	Send	Evalue	Bitscore
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=941278;End=942567;Strand=+	Seqid=LMGT_4071_1;Start=124507;End=125796;Strand=-	99.845	1290	2	0	1	1290	1	1290	0	2372
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=945453;End=946595;Strand=+	Seqid=LMGT_4071_1;Start=120479;End=121621;Strand=-	99.913	1143	1	0	1	1143	1	1143	0	2106
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=958149;End=960800;Strand=+	Seqid=LMGT_4071_1;Start=106274;End=108925;Strand=-	99.925	2652	2	0	1	2652	1	2652	0	4887
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=960813;End=962840;Strand=+	Seqid=LMGT_4071_1;Start=104234;End=106261;Strand=-	99.951	2028	1	0	1	2028	1	2028	0	3740
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=964565;End=966064;Strand=+	Seqid=LMGT_4071_1;Start=101010;End=102509;Strand=-	99.933	1500	1	0	1	1500	1	1500	0	2765
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=975897;End=976649;Strand=+	Seqid=LMGT_4071_1;Start=90425;End=91177;Strand=-	99.734	753	2	0	1	753	1	753	0	1380
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=975897;End=976649;Strand=+	Seqid=LMGT_4071_1;Start=89971;End=90477;Strand=-	100	53	0	0	701	753	1	53	2.31e-21	99
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=976597;End=977103;Strand=+	Seqid=LMGT_4071_1;Start=89971;End=90477;Strand=-	99.803	507	1	0	1	507	1	507	0	931
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=976597;End=977103;Strand=+	Seqid=LMGT_4071_1;Start=90425;End=91177;Strand=-	100	53	0	0	1	53	701	753	1.53e-21	99
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=980626;End=982107;Strand=+	Seqid=LMGT_4071_1;Start=84967;End=86448;Strand=-	99.933	1482	1	0	1	1482	1	1482	0	2732
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=986532;End=987068;Strand=+	Seqid=LMGT_4071_1;Start=80006;End=80542;Strand=-	99.814	537	1	0	1	537	1	537	0	987
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=988240;End=988854;Strand=+	Seqid=LMGT_4071_1;Start=78220;End=78834;Strand=-	99.837	615	1	0	1	615	1	615	0	1131
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=990501;End=991778;Strand=+	Seqid=LMGT_4071_1;Start=75296;End=76573;Strand=-	99.844	1278	2	0	1	1278	1	1278	0	2350
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=991778;End=992845;Strand=+	Seqid=LMGT_4071_1;Start=74229;End=75296;Strand=-	99.813	1068	2	0	1	1068	1	1068	0	1962
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=992848;End=993765;Strand=+	Seqid=LMGT_4071_1;Start=73309;End=74226;Strand=-	99.455	918	5	0	1	918	1	918	0	1668
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=993818;End=994621;Strand=+	Seqid=LMGT_4071_1;Start=72453;End=73256;Strand=-	99.502	804	4	0	1	804	1	804	0	1463
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=996832;End=998343;Strand=+	Seqid=LMGT_4071_1;Start=68731;End=70242;Strand=-	99.934	1512	1	0	1	1512	1	1512	0	2787
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=999182;End=1000159;Strand=+	Seqid=LMGT_4071_1;Start=66915;End=67892;Strand=-	100	978	0	0	1	978	1	978	0	1807
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1000174;End=1001199;Strand=+	Seqid=LMGT_4071_1;Start=65875;End=66900;Strand=-	100	1026	0	0	1	1026	1	1026	0	1895
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1005086;End=1005340;Strand=+	Seqid=LMGT_4071_1;Start=61734;End=61988;Strand=-	99.608	255	1	0	1	255	1	255	1.76e-132	466
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1007456;End=1010491;Strand=+	Seqid=LMGT_4071_1;Start=56583;End=59618;Strand=-	98.847	3036	35	0	1	3036	1	3036	0	5413
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1011088;End=1012725;Strand=+	Seqid=LMGT_4071_1;Start=54348;End=55985;Strand=-	99.267	1638	12	0	1	1638	1	1638	0	2959
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1011088;End=1012725;Strand=+	Seqid=LMGT_4071_8;Start=61427;End=62980;Strand=+	97.143	35	1	0	283	317	262	296	2.4e-9	60.2
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1013021;End=1015726;Strand=+	Seqid=LMGT_4071_1;Start=51347;End=54052;Strand=-	99.52	2706	13	0	1	2706	1	2706	0	4926
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1017817;End=1019817;Strand=+	Seqid=LMGT_4071_1;Start=47255;End=49255;Strand=-	99.35	2001	13	0	1	2001	1	2001	0	3624
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1019814;End=1022213;Strand=+	Seqid=LMGT_4071_1;Start=44859;End=47258;Strand=-	99.917	2400	2	0	1	2400	1	2400	0	4421
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1022430;End=1023887;Strand=+	Seqid=LMGT_4071_1;Start=43185;End=44642;Strand=-	100	1458	0	0	1	1458	1	1458	0	2693
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1024980;End=1026209;Strand=+	Seqid=LMGT_4071_1;Start=40863;End=42092;Strand=-	99.919	1230	1	0	1	1230	1	1230	0	2266
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1035226;End=1036635;Strand=+	Seqid=LMGT_4071_1;Start=30439;End=31848;Strand=-	99.929	1410	1	0	1	1410	1	1410	0	2599
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1039613;End=1040824;Strand=+	Seqid=LMGT_4071_1;Start=26250;End=27461;Strand=-	99.917	1212	1	0	1	1212	1	1212	0	2233
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1043484;End=1044743;Strand=+	Seqid=LMGT_4071_1;Start=22331;End=23590;Strand=-	99.921	1260	1	0	1	1260	1	1260	0	2322
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1046942;End=1047718;Strand=+	Seqid=LMGT_4071_1;Start=20689;End=21465;Strand=-	100	777	0	0	1	777	1	777	0	1435
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1047807;End=1048421;Strand=+	Seqid=LMGT_4071_1;Start=19584;End=20600;Strand=-	99.837	615	0	1	1	615	1	614	0	1129
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1048393;End=1048824;Strand=+	Seqid=LMGT_4071_1;Start=19584;End=20600;Strand=-	99.769	432	0	1	1	432	587	1017	0	791
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1049441;End=1051252;Strand=+	Seqid=LMGT_4071_1;Start=17156;End=18967;Strand=-	100	1812	0	0	1	1812	1	1812	0	3347
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1057412;End=1059016;Strand=+	Seqid=LMGT_4071_1;Start=9392;End=10996;Strand=-	99.813	1605	3	0	1	1605	1	1605	0	2948
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1059472;End=1060674;Strand=+	Seqid=LMGT_4071_1;Start=7736;End=8938;Strand=-	99.834	1203	2	0	1	1203	1	1203	0	2211
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1060740;End=1061729;Strand=+	Seqid=LMGT_4071_1;Start=6681;End=7670;Strand=-	99.697	990	3	0	1	990	1	990	0	1812
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1061731;End=1062615;Strand=+	Seqid=LMGT_4071_1;Start=5795;End=6679;Strand=-	99.322	885	6	0	1	885	1	885	0	1602
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1062615;End=1063340;Strand=+	Seqid=LMGT_4071_1;Start=5070;End=5795;Strand=-	99.449	726	4	0	1	726	1	726	0	1319
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1063380;End=1064099;Strand=+	Seqid=LMGT_4071_1;Start=4311;End=5030;Strand=-	99.722	720	2	0	1	720	1	720	0	1319
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1064409;End=1065563;Strand=+	Seqid=LMGT_4071_1;Start=2847;End=4001;Strand=-	99.913	1155	1	0	1	1155	1	1155	0	2128
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1164241;End=1164762;Strand=+	Seqid=LMGT_4071_7;Start=82668;End=83189;Strand=-	99.808	522	1	0	1	522	1	522	0	959
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1167027;End=1167935;Strand=+	Seqid=LMGT_4071_7;Start=79495;End=80403;Strand=-	99.78	909	2	0	1	909	1	909	0	1668
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1297488;End=1298756;Strand=+	Seqid=LMGT_4071_9;Start=33017;End=34285;Strand=+	99.921	1269	1	0	1	1269	1	1269	0	2338
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1328791;End=1329345;Strand=+	Seqid=LMGT_4071_9;Start=64320;End=64874;Strand=+	99.82	555	1	0	1	555	1	555	0	1020
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1748803;End=1750752;Strand=+	Seqid=LMGT_4071_8;Start=64624;End=66573;Strand=-	100	1950	0	0	1	1950	1	1950	0	3602
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1766366;End=1767097;Strand=+	Seqid=LMGT_4071_8;Start=49621;End=50352;Strand=-	100	732	0	0	1	732	1	732	0	1352
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1786389;End=1786784;Strand=+	Seqid=LMGT_4071_8;Start=29934;End=30329;Strand=-	99.747	396	1	0	1	396	1	396	0	726
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1791606;End=1792469;Strand=+	Seqid=LMGT_4071_8;Start=24249;End=25112;Strand=-	99.769	864	2	0	1	864	1	864	0	1585
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1792496;End=1793287;Strand=+	Seqid=LMGT_4071_8;Start=23431;End=24222;Strand=-	100	792	0	0	1	792	1	792	0	1463
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1799919;End=1800170;Strand=+	Seqid=LMGT_4071_8;Start=16548;End=16799;Strand=-	100	252	0	0	1	252	1	252	1.74e-132	466
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1861868;End=1862101;Strand=+	Seqid=LMGT_4071_2;Start=206241;End=206894;Strand=-	97.468	237	1	1	1	232	1	237	1.65e-112	399
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1862109;End=1862516;Strand=+	Seqid=LMGT_4071_2;Start=206241;End=206894;Strand=-	99.51	408	2	0	1	408	247	654	0	743
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1865308;End=1865916;Strand=+	Seqid=LMGT_4071_2;Start=202841;End=203449;Strand=-	99.836	609	1	0	1	609	1	609	0	1120
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1866203;End=1867414;Strand=+	Seqid=LMGT_4071_2;Start=201343;End=202554;Strand=-	99.505	1212	6	0	1	1212	1	1212	0	2206
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1870164;End=1870559;Strand=+	Seqid=LMGT_4071_2;Start=198198;End=198593;Strand=-	99.747	396	1	0	1	396	1	396	0	726
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1875455;End=1876006;Strand=+	Seqid=LMGT_4071_2;Start=192751;End=193302;Strand=-	99.638	552	2	0	1	552	1	552	0	1009
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1879684;End=1880640;Strand=+	Seqid=LMGT_4071_2;Start=188114;End=189070;Strand=-	96.447	957	34	0	1	957	1	957	0	1580
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1910780;End=1911154;Strand=+	Seqid=LMGT_4071_2;Start=157602;End=157976;Strand=-	99.733	375	1	0	1	375	1	375	0	688
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1912165;End=1914270;Strand=+	Seqid=LMGT_4071_2;Start=154486;End=156591;Strand=-	99.763	2106	5	0	1	2106	1	2106	0	3862
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1939384;End=1940628;Strand=+	Seqid=LMGT_4071_2;Start=128129;End=129373;Strand=-	99.92	1245	1	0	1	1245	1	1245	0	2294
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1959880;End=1962087;Strand=+	Seqid=LMGT_4071_2;Start=106670;End=108877;Strand=-	99.592	2208	9	0	1	2208	1	2208	0	4028
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1971375;End=1973129;Strand=+	Seqid=LMGT_4071_2;Start=95629;End=97383;Strand=-	99.715	1755	5	0	1	1755	1	1755	0	3214
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1983138;End=1984487;Strand=+	Seqid=LMGT_4071_2;Start=84272;End=85621;Strand=-	100	1350	0	0	1	1350	1	1350	0	2494
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1987008;End=1988474;Strand=+	Seqid=LMGT_4071_2;Start=80285;End=81751;Strand=-	98.978	1467	15	0	1	1467	1	1467	0	2627
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1991979;End=1993559;Strand=+	Seqid=LMGT_4071_2;Start=75200;End=76780;Strand=-	99.937	1581	1	0	1	1581	1	1581	0	2915
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1993833;End=1995119;Strand=+	Seqid=LMGT_4071_2;Start=73640;End=74926;Strand=-	100	1287	0	0	1	1287	1	1287	0	2377
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1995809;End=1996885;Strand=+	Seqid=LMGT_4071_2;Start=72354;End=72950;Strand=-	100	594	0	0	1	594	1	594	0	1098
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1995809;End=1996885;Strand=+	Seqid=LMGT_4071_2;Start=71874;End=72323;Strand=-	99.778	450	1	0	628	1077	1	450	0	826
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1998165;End=1999709;Strand=+	Seqid=LMGT_4071_2;Start=69050;End=70594;Strand=-	100	1545	0	0	1	1545	1	1545	0	2854
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=1999922;End=2001463;Strand=+	Seqid=LMGT_4071_2;Start=67296;End=68837;Strand=-	99.87	1542	2	0	1	1542	1	1542	0	2837
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2001560;End=2003725;Strand=+	Seqid=LMGT_4071_2;Start=65034;End=67199;Strand=-	99.908	2166	2	0	1	2166	1	2166	0	3989
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2006017;End=2006283;Strand=+	Seqid=LMGT_4071_2;Start=62476;End=62742;Strand=-	100	267	0	0	1	267	1	267	8.51e-141	494
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2028242;End=2029357;Strand=+	Seqid=LMGT_4071_2;Start=41542;End=42657;Strand=-	93.996	1116	67	0	1	1116	1	1116	0	1690
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2029341;End=2029541;Strand=+	Seqid=LMGT_4071_2;Start=41358;End=41558;Strand=-	99.502	201	1	0	1	201	1	201	1.42e-102	366
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2029543;End=2030310;Strand=+	Seqid=LMGT_4071_2;Start=40589;End=41356;Strand=-	99.74	768	2	0	1	768	1	768	0	1408
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2030310;End=2031308;Strand=+	Seqid=LMGT_4071_2;Start=39591;End=40589;Strand=-	98.599	999	14	0	1	999	1	999	0	1768
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2031422;End=2032036;Strand=+	Seqid=LMGT_4071_2;Start=38863;End=39477;Strand=-	98.862	615	7	0	1	615	1	615	0	1098
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2036524;End=2037585;Strand=+	Seqid=LMGT_4071_2;Start=33551;End=34612;Strand=-	99.718	1062	3	0	1	1062	1	1062	0	1945
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2040820;End=2042247;Strand=+	Seqid=LMGT_4071_2;Start=28890;End=30317;Strand=-	98.81	1428	17	0	1	1428	1	1428	0	2543
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2043434;End=2043715;Strand=+	Seqid=LMGT_4071_2;Start=27422;End=27703;Strand=-	96.809	282	9	0	1	282	1	282	4.23e-134	472
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2043955;End=2044761;Strand=+	Seqid=LMGT_4071_2;Start=26377;End=27183;Strand=-	96.65	806	27	0	1	806	1	806	0	1339
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2051852;End=2052346;Strand=+	Seqid=LMGT_4071_2;Start=18795;End=19289;Strand=-	98.384	495	8	0	1	495	1	495	0	870
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2062622;End=2062942;Strand=+	Seqid=LMGT_4071_2;Start=8217;End=8516;Strand=-	98.485	264	4	0	1	264	1	264	2.26e-132	466
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2062622;End=2062942;Strand=+	Seqid=LMGT_4071_2;Start=8217;End=8516;Strand=-	97.872	47	1	0	275	321	254	300	9.56e-17	82.4
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2132139;End=2132564;Strand=+	Seqid=LMGT_4071_4;Start=1276;End=1701;Strand=+	99.765	426	1	0	1	426	1	426	0	782
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2136660;End=2137550;Strand=+	Seqid=LMGT_4071_4;Start=5797;End=6687;Strand=+	99.776	891	2	0	1	891	1	891	0	1635
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2139409;End=2140113;Strand=+	Seqid=LMGT_4071_4;Start=8546;End=9250;Strand=+	100	705	0	0	1	705	1	705	0	1303
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2146644;End=2147414;Strand=+	Seqid=LMGT_4071_4;Start=15783;End=16217;Strand=+	98.853	436	4	1	1	436	1	435	0	776
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2146644;End=2147414;Strand=+	Seqid=LMGT_4071_4;Start=16223;End=16552;Strand=+	99.394	330	2	0	442	771	1	330	5.31e-172	599
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2187407;End=2188882;Strand=+	Seqid=LMGT_4071_4;Start=56558;End=58033;Strand=+	99.864	1476	2	0	1	1476	1	1476	0	2715
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2207408;End=2208034;Strand=+	Seqid=LMGT_4071_4;Start=76668;End=77309;Strand=+	99.043	627	6	0	1	627	16	642	0	1125
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2208698;End=2210338;Strand=+	Seqid=LMGT_4071_4;Start=77971;End=79611;Strand=+	94.15	1641	96	0	1	1641	1	1641	0	2499
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2222088;End=2222501;Strand=+	Seqid=LMGT_4071_4;Start=91361;End=91774;Strand=+	96.86	414	13	0	1	414	1	414	0	693
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2223344;End=2223862;Strand=+	Seqid=LMGT_4071_4;Start=92617;End=93138;Strand=+	95.785	522	19	2	1	519	1	522	0	839
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2226984;End=2229146;Strand=+	Seqid=LMGT_4071_4;Start=96258;End=98420;Strand=+	98.197	2163	39	0	1	2163	1	2163	0	3779
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2235943;End=2236815;Strand=+	Seqid=LMGT_4071_4;Start=105217;End=106089;Strand=+	98.625	873	12	0	1	873	1	873	0	1546
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2237145;End=2237312;Strand=+	Seqid=LMGT_4071_4;Start=106420;End=106587;Strand=+	98.81	168	2	0	1	168	1	168	1.2e-82	300
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2237614;End=2240298;Strand=+	Seqid=LMGT_4071_4;Start=106889;End=109558;Strand=+	97.765	2685	45	2	1	2685	1	2670	0	4612
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2240322;End=2241266;Strand=+	Seqid=LMGT_4071_4;Start=109582;End=110526;Strand=+	99.894	945	1	0	1	945	1	945	0	1740
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2241609;End=2242178;Strand=+	Seqid=LMGT_4071_4;Start=110869;End=111438;Strand=+	99.474	570	3	0	1	570	1	570	0	1037
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2243859;End=2244914;Strand=+	Seqid=LMGT_4071_4;Start=113119;End=114174;Strand=+	100	1056	0	0	1	1056	1	1056	0	1951
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2244933;End=2245292;Strand=+	Seqid=LMGT_4071_4;Start=114193;End=114552;Strand=+	100	360	0	0	1	360	1	360	0	665
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2318534;End=2318806;Strand=+	Seqid=LMGT_4071_10;Start=66285;End=67907;Strand=-	100	272	0	0	1	272	1	272	1.45e-143	503
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2318813;End=2320156;Strand=+	Seqid=LMGT_4071_10;Start=66285;End=67907;Strand=-	99.628	1344	5	0	1	1344	280	1623	0	2455
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2320143;End=2320340;Strand=+	Seqid=LMGT_4071_10;Start=66101;End=66298;Strand=-	98.99	198	2	0	1	198	1	198	3.02e-99	355
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2320431;End=2321216;Strand=+	Seqid=LMGT_4071_10;Start=65225;End=66010;Strand=-	99.364	786	5	0	1	786	1	786	0	1424
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2322674;End=2324092;Strand=+	Seqid=LMGT_4071_10;Start=62349;End=63767;Strand=-	99.789	1419	3	0	1	1419	1	1419	0	2604
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2329107;End=2329904;Strand=+	Seqid=LMGT_4071_10;Start=56537;End=57334;Strand=-	99.875	798	1	0	1	798	1	798	0	1469
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2329888;End=2330802;Strand=+	Seqid=LMGT_4071_10;Start=55639;End=56553;Strand=-	99.891	915	1	0	1	915	1	915	0	1685
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2330814;End=2331836;Strand=+	Seqid=LMGT_4071_10;Start=54605;End=55627;Strand=-	99.804	1023	2	0	1	1023	1	1023	0	1879
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2332028;End=2332369;Strand=+	Seqid=LMGT_4071_10;Start=54147;End=54413;Strand=-	100	264	0	0	1	264	1	264	5.16e-139	488
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2332414;End=2332569;Strand=+	Seqid=LMGT_4071_10;Start=53872;End=54027;Strand=-	100	156	0	0	1	156	1	156	2.39e-79	289
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2342026;End=2342937;Strand=+	Seqid=LMGT_4071_10;Start=43509;End=44420;Strand=-	99.123	912	8	0	1	912	1	912	0	1640
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2362145;End=2363704;Strand=+	Seqid=LMGT_4071_10;Start=26585;End=27640;Strand=-	99.71	1035	3	0	1	1035	1	1035	0	1895
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2379375;End=2380061;Strand=+	Seqid=LMGT_4071_10;Start=14808;End=15494;Strand=-	98.544	687	10	0	1	687	1	687	0	1214
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2384933;End=2385766;Strand=+	Seqid=LMGT_4071_10;Start=8277;End=9485;Strand=-	100	381	0	0	453	833	3	383	0	704
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2384933;End=2385766;Strand=+	Seqid=LMGT_4071_10;Start=9570;End=9935;Strand=-	99.725	364	1	0	1	364	1	364	0	667
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2385845;End=2386591;Strand=+	Seqid=LMGT_4071_10;Start=8277;End=9485;Strand=-	100	747	0	0	1	747	463	1209	0	1380
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2386742;End=2387140;Strand=+	Seqid=LMGT_4071_10;Start=7728;End=8126;Strand=-	99.749	399	1	0	1	399	1	399	0	732
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2399675;End=2401282;Strand=+	Seqid=LMGT_4071_3;Start=168652;End=170259;Strand=-	96.953	1608	49	0	1	1608	1	1608	0	2699
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2401448;End=2402629;Strand=+	Seqid=LMGT_4071_3;Start=167305;End=168486;Strand=-	94.416	1182	66	0	1	1182	1	1182	0	1818
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2409826;End=2410503;Strand=+	Seqid=LMGT_4071_3;Start=164394;End=165071;Strand=-	94.109	679	38	2	1	678	1	678	0	1031
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2413928;End=2414776;Strand=+	Seqid=LMGT_4071_3;Start=160118;End=160966;Strand=-	95.171	849	41	0	1	849	1	849	0	1341
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2420666;End=2421529;Strand=+	Seqid=LMGT_4071_3;Start=153364;End=154227;Strand=-	98.032	864	17	0	1	864	1	864	0	1502
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2424818;End=2427067;Strand=+	Seqid=LMGT_4071_3;Start=147837;End=150053;Strand=-	98.456	1813	28	0	438	2250	405	2217	0	3193
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2424818;End=2427067;Strand=+	Seqid=LMGT_4071_3;Start=147837;End=150053;Strand=-	99.762	421	1	0	1	421	1	421	0	773
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2430301;End=2431710;Strand=+	Seqid=LMGT_4071_3;Start=143199;End=144608;Strand=-	98.936	1410	15	0	1	1410	1	1410	0	2521
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2451023;End=2451766;Strand=+	Seqid=LMGT_4071_3;Start=124548;End=125291;Strand=-	97.312	744	20	0	1	744	1	744	0	1264
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2451759;End=2452595;Strand=+	Seqid=LMGT_4071_3;Start=123719;End=124555;Strand=-	97.372	837	22	0	1	837	1	837	0	1424
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2452592;End=2453521;Strand=+	Seqid=LMGT_4071_3;Start=122793;End=123722;Strand=-	95.591	930	41	0	1	930	1	930	0	1491
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2463259;End=2464341;Strand=+	Seqid=LMGT_4071_3;Start=111723;End=112946;Strand=-	93.182	1012	69	0	64	1075	1	1012	0	1487
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2465419;End=2465826;Strand=+	Seqid=LMGT_4071_3;Start=110479;End=110886;Strand=-	97.794	408	9	0	1	408	1	408	0	704
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2469170;End=2470048;Strand=+	Seqid=LMGT_4071_3;Start=106283;End=107161;Strand=-	99.09	879	8	0	1	879	1	879	0	1580
Seqid=NZ_CP013911.1_chromosome_complete_genome;Start=2473118;End=2473432;Strand=+	Seqid=LMGT_4071_3;Start=102734;End=103048;Strand=-	99.681	313	1	0	1	313	1	313	1.27e-164	573
